ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,08/09/21,MIAX,B,C,1,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.1,0,0.02,0.12,169247611
,08/09/21,MIAX,B,C,1,MOS,MOS,8,2021,32,1.09,O,C,CO31HN45I67,BLPOPT_20210809-00212-00001,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.1,0,0.02,0.12,169247640
,08/26/21,MIAX,S,C,16,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.6,0,0.32,1.92,172251775
,08/26/21,MIAX,S,C,12,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.2,0,0.24,1.44,172252117
,08/26/21,MIAX,S,C,4,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.4,0,0.08,0.48,172251503
,08/26/21,MIAX,S,C,2,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BOD5,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.2,0,0.04,0.24,172251851
,08/09/21,NASDAQ,B,C,25,FEYE,FEYE,9,2021,18,0.79,O,C,CO21HN44GE0,BLPOPT_20210809-00201-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.5,-12.5,0.5,-9.5,169255869
,08/09/21,NASDAQ,B,C,15,MOS,MOS,8,2021,32,0.94,O,C,CO41HN44CVU,BLPOPT_20210809-00202-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1.5,-7.5,0.3,-5.7,169228116
,08/18/21,NASDAQ,B,P,25,TRIP,TRIP,8,2021,43,9.3,C,C,CO21IE9LR2E,BLPOPT_20210818-00018-00006,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.5,-12.5,0.5,-9.5,170867916
,08/18/21,NASDAQ,S,P,25,TRIP,TRIP,8,2021,43,9.7,O,C,CO11IE9L1IP,BLPOPT_20210818-00017-00001,BAMB,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.5,-12.5,0.5,-9.5,170766518
,08/02/21,NYSE/ARCA,S,C,30,NIO,NIO,8,2021,42,4.25,C,C,CO11H539D5Q,BLPOPT_20210802-00031-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,3,-15,0.6,-11.4,167865569
,08/02/21,NYSE/ARCA,S,C,27,NIO,NIO,8,2021,42,4.1,C,C,CO21H539KNA,BLPOPT_20210802-00027-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.7,-13.5,0.54,-10.26,167859640
,08/02/21,NYSE/ARCA,S,C,2,NIO,NIO,8,2021,42,4.1,C,C,CO21H539KNA,BLPOPT_20210802-00027-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.2,-1,0.04,-0.76,167859707
,08/02/21,NYSE/ARCA,S,C,1,NIO,NIO,8,2021,42,4.1,C,C,CO21H539KNA,BLPOPT_20210802-00027-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,167859548
,08/02/21,NYSE/ARCA,S,C,30,NIO,NIO,8,2021,42,4.95,C,C,CO31H539GL1,BLPOPT_20210802-00042-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,3,-15,0.6,-11.4,167876703
,08/02/21,NYSE/ARCA,S,C,30,NIO,NIO,8,2021,42,4.25,C,C,CO41H5397FL,BLPOPT_20210802-00030-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,3,-15,0.6,-11.4,167859924
,08/02/21,NYSE/ARCA,S,C,27,NIO,NIO,8,2021,42,4.25,C,C,CO41H53996G,BLPOPT_20210802-00032-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.7,-13.5,0.54,-10.26,167981609
,08/02/21,NYSE/ARCA,S,C,3,NIO,NIO,8,2021,42,4.25,C,C,CO41H53996G,BLPOPT_20210802-00032-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.3,-1.5,0.06,-1.14,167981605
,08/04/21,NYSE/ARCA,B,C,40,FEYE,FEYE,8,2021,20,1.17,O,C,CO11HA883P0,BLPOPT_20210804-00092-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,4,-20,0.8,-15.2,168388532
,08/05/21,NYSE/ARCA,B,C,20,FEYE,FEYE,8,2021,20,1.11,O,C,CO31HCQFMS8,BLPOPT_20210805-00020-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2,-10,0.4,-7.6,168559221
,08/09/21,NYSE/ARCA,B,C,50,FEYE,FEYE,9,2021,18,0.79,O,C,CO21HN44GE0,BLPOPT_20210809-00201-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,5,-25,1,-19,169257285
,08/09/21,NYSE/ARCA,B,C,30,MOS,MOS,8,2021,32,0.94,O,C,CO41HN44CVU,BLPOPT_20210809-00202-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,3,-15,0.6,-11.4,169232408
,08/10/21,NYSE/ARCA,S,C,10,MOS,MOS,8,2021,32,2.05,C,C,CO21HPMGD90,BLPOPT_20210810-00145-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1,-5,0.2,-3.8,169489701
,08/10/21,NYSE/ARCA,S,C,10,MOS,MOS,8,2021,32,2.05,C,C,CO21HPMGD90,BLPOPT_20210810-00145-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1,-5,0.2,-3.8,169489851
,08/10/21,NYSE/ARCA,S,C,10,MOS,MOS,8,2021,32,2.05,C,C,CO21HPMGD90,BLPOPT_20210810-00145-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1,-5,0.2,-3.8,169489957
,08/10/21,NYSE/ARCA,S,C,10,MOS,MOS,8,2021,32,2.05,C,C,CO21HPMGD90,BLPOPT_20210810-00145-00003,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1,-5,0.2,-3.8,169490208
,08/10/21,NYSE/ARCA,S,C,15,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1.5,-7.5,0.3,-5.7,169487588
,08/10/21,NYSE/ARCA,S,C,15,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1.5,-7.5,0.3,-5.7,169487701
,08/10/21,NYSE/ARCA,S,C,7,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.7,-3.5,0.14,-2.66,169487407
,08/10/21,NYSE/ARCA,S,C,7,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.7,-3.5,0.14,-2.66,169487433
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2,C,C,CO21HPMH632,BLPOPT_20210810-00255-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169487483
,08/10/21,NYSE/ARCA,S,C,52,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,5.2,-26,1.04,-19.76,169448472
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448343
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448379
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448524
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448581
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448645
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448763
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448791
,08/10/21,NYSE/ARCA,S,C,1,MOS,MOS,8,2021,32,2.05,C,C,CO41HPMFM91,BLPOPT_20210810-00073-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,169448809
,08/18/21,NYSE/ARCA,B,P,50,TRIP,TRIP,8,2021,43,9.3,C,C,CO21IE9LR2E,BLPOPT_20210818-00018-00006,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,5,-25,1,-19,170744588
,08/18/21,NYSE/ARCA,S,P,50,TRIP,TRIP,8,2021,43,9.7,O,C,CO11IE9L1IP,BLPOPT_20210818-00017-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,5,-25,1,-19,170814440
,08/19/21,NYSE/ARCA,S,P,5,AMZN,AMZN,8,2021,3200,17,O,C,CO41IGS2Q81,BLPOPT_20210819-00042-00001,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.5,-2.5,0.1,-1.9,170956716
,08/20/21,NYSE/ARCA,B,P,4,AMZN,AMZN,8,2021,3200,9,C,C,CO31IJEESG1,BLPOPT_20210820-00008-00009,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.4,-2,0.08,-1.52,171339336
,08/20/21,NYSE/ARCA,B,P,1,AMZN,AMZN,8,2021,3200,9,C,C,CO31IJEESG1,BLPOPT_20210820-00008-00009,B27,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,0.1,-0.5,0.02,-0.38,171339430
,08/03/21,PHLX,B,C,90,CAT,CAT,12,2021,210,12.55,O,N,                                                  ,,210,362,10,792,oscarg,oscarg,,,,,,Y,,,N,0.1,9,22.5,0,31.5,168097857
,08/04/21,PHLX,B,P,200,DIS,DIS,6,2022,155,9.4,O,N,                                                  ,,210,362,10,792,oscarg,oscarg,,,,,,Y,,,N,0.1,20,50,0,70,168335770
,08/04/21,PHLX,S,P,254,U,U,8,2021,100,2.55,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,,,,N,0.1,25.4,63.5,0,88.9,168332446
,08/06/21,PHLX,B,P,406,AI,AI,6,2022,40,7.4,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,,,,N,0.1,40.6,0,0,40.6,169011156
,08/06/21,PHLX,B,P,168,FSLY,FSLY,6,2022,40,8.8,O,J,                                                  ,,210,,10,792,oscarg,oscarg,,,,,,Y,,,N,0.1,16.8,42,0,58.8,168984877
,08/10/21,PHLX,B,P,450,XLE,XLE,1,2023,37,2.4,C,C,                                                  ,,636,,551,792,oscarg,oscarg,,,,,etf,Y,,,R,0.1,45,0,0,45,169508648
,08/11/21,PHLX,S,C,620,BIDU,BIDU,8,2021,185,0.45,C,P,                                                  ,,210,,444,792,oscarg,oscarg,,,,,,Y,,,N,0.1,62,155,0,217,169687926
,08/11/21,PHLX,S,C,250,LMT,LMT,10,2021,380,3.6,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,N,0.1,25,0,0,25,169697493
,08/11/21,PHLX,S,C,250,LMT,LMT,10,2021,380,3.6,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,N,0.1,25,0,0,25,169712402
,08/11/21,PHLX,B,C,250,LMT,LMT,10,2021,380,3.6,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,,,,N,0.1,25,62.5,0,87.5,169836952
,08/11/21,PHLX,S,C,150,LMT,LMT,10,2021,380,3.6,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,N,0.1,15,0,0,15,169712579
,08/11/21,PHLX,S,C,100,LMT,LMT,10,2021,380,3.6,C,C,                                                  ,,210,,608,792,oscarg,oscarg,,,,,,,,,N,0.1,10,0,0,10,169712424
,08/16/21,PHLX,B,P,150,BABA,BABA,3,2022,160,12.05,C,C,                                                  ,,210,,273,792,oscarg,oscarg,,,,,,Y,,,N,0.1,15,0,0,15,170323240
,08/17/21,PHLX,B,P,250,MAR,MAR,6,2022,120,10.7,C,J,                                                  ,,210,,10,792,oscarg,oscarg,,,,,,Y,,,N,0.1,25,62.5,0,87.5,170608333
,08/19/21,PHLX,B,P,700,X,X,4,2022,28,5.25,O,N,                                                  ,,210,362,10,792,oscarg,oscarg,,,,,,Y,,,N,0.1,70,175,0,245,171015242
,08/20/21,PHLX,B,P,200,TGT,TGT,10,2021,245,4.6,C,P,                                                  ,,210,,352,792,oscarg,oscarg,,,,,,Y,,,N,0.1,20,50,0,70,171255765
,08/31/21,PHLX,S,P,393,NKE,NKE,1,2023,100,3.1,C,C,                                                  ,,210,,551,792,oscarg,oscarg,,,,,,Y,,,N,0.1,39.3,0,0,39.3,173033354
